CID,SMILES
CID7439,CC1=CCC(CC1=O)C(=C)C
CID74408,C1CCCCOCCCCCCOC(=O)CCC1
CID74507,CCCOC(=O)CC(=O)C
CID7455,CC1=CC=C(C=C1)C(=O)OC
CID7456,COC(=O)C1=CC=C(C=C1)O
CID7458634,CC[C@@H](C)SS[C@@H](C)CC
CID7459,CC1CCC(CC1)C(C)C
CID7460,CC1=CCC(C=C1)C(C)C
CID7461,CC1=CCC(=CC1)C(C)C
CID7462,CC1=CC=C(CC1)C(C)C
CID7463,CC1=CC=C(C=C1)C(C)C
CID74648,CC1=CC(=CC=C1)CCO
CID7465,CC(C)C1=CC=C(C=C1)O
CID7467,CC(=O)C1=CC=C(C=C1)Cl
CID7469,CC(=O)C1=CC=C(C=C1)O
CID74690,CCC(=O)S
CID7476,CC(=O)C1=CC=C(C=C1)OC
CID7478,COC1=CC=C(C=C1)C(=O)O
CID74786,CCOC(=O)CCC=C
CID74791,CCCCCCCCCC#N
CID74879,CC1=CC(=CC(=C1C(=O)C)C)C(C)(C)C
CID74901,CCCCC(=O)OCCC(C)C
CID74904,CCOC1=CC=CC=C1OCC
CID74915,CC(C)CCSSCCC(C)C
CID74934545,CCCCOC1=C(C=C(C=C1)C=CC)OC
CID74937,C1=CC=C(C=C1)CCCC2=CC=NC=C2
CID74977,CC(C)(C)C(=O)OCC1=CC=CC=C1
CID750,C(C(=O)O)N
CID7501,C=CC1=CC=CC=C1
CID75024,CC(C)(C(=O)OC)O
CID75033,C1=CC=C(C=C1)OCC=O
CID7505,C1=CC=C(C=C1)C#N
CID75050,CCCCCCCCCCCCCCCCCCOCCO
CID7509,C1=CC=C(C=C1)CS
CID75140,COC1=CC=C(C=C1)C(OC)OC
CID75143,CCCCCCCCCCCCCCCCOP(=O)(O)OCCCCCCCCCCCCCCCC
CID75153,CC(=O)OC(=C)C1=CC=CC=C1
CID75187,CC1=CC=C(C=C1)COC(=O)C
CID7519,COC1=CC=CC=C1
CID7520,CSC1=CC=CC=C1
CID7523,CCC1=CC=CC=N1
CID75232,CCCCCCCCCCCCCCCC(=O)OCCC
CID75263,CC(C)N=C=S
CID7528,CC1(OCC(O1)CO)C
CID7530,CC1=CC(=CC=C1)OC
CID7531,CC(C)(CC1=CC=CC=C1)O
CID75319,CCCCCCCCCCOC(=O)CCCCCCC
CID75320,CCCCCCCCCC(=O)OCCC(C)C
CID75321,CCCCCCCCCC(=O)OCCCCCCCC
CID75364,CCCCCCCCCCCCC(=O)C
CID75427,C[C@H](CCC=C(C)C)CC=O
CID75468,CCOC(C1=CC=C(C=C1)OC)OCC
CID75469,CCOC(C1=CC=C(C=C1)C)OCC
CID75486,C1CCC(CC1)OC(=O)C2=CC=CC=C2
CID75513,CCC(=O)SCC
CID75515,CCCCCC(=O)SC
CID75552,C=CCSSSSCC=C
CID75554,CCCCCOC(=O)C(C)C
CID7559,COC(=O)CC1=CC=CC=C1
CID7562,C1COC(O1)CC2=CC=CC=C2
CID75664,CC1=C(C=CS1)S
CID7567850,CC[C@H](C)C(=O)/C=C/C
CID75695,C1CCCCCCCC(=O)CCCCCCC1
CID757,C(C(=O)O)O
CID75715,CCOC1=C(C=CC(=C1)C)O
CID7580,C1=CC=C(C=C1)CC2=CC=CC=C2
CID7583,C1=CC=C(C=C1)OC2=CC=CC=C2
CID75836,CCCCCCCCCOC(=O)CCC
CID7590,CCOC(=O)CC1=CC=CC=C1
CID7593,C1=CC=C(C=C1)CC(=O)CC2=CC=CC=C2
CID75987722,CC(=CCCC(=CCCC(C)(C1CO1)O)C)C
CID7599,COC1=CC=C(C=C1)COC(=O)CC2=CC=CC=C2
CID7600,CC(C)CCOC(=O)CC1=CC=CC=C1
CID7601,C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2
CID76152,CC1=NC=CN=C1SC
CID76153,CC1=CN=C(C=N1)OC
CID7616,CCCN(CCC)CCC
CID7622,CCCCN(CCCC)CCCC
CID7632,CC(C)(CCC1=CC=CC=C1)O
CID76326,CCC(CC)C(=O)OCC
CID7633,CC(=O)OC(C)(C)CCC1=CC=CC=C1
CID76334,COC1CCCCCCCCCCC1
CID7635,CCCCC(CC)COC(=O)C
CID764139,C/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2)OC
CID7643,COC(=O)CCC1=CC=CC=C1
CID7646,CC(C)C(=O)OCC1=CC=CC=C1
CID76460,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
CID7649,CCOC(=O)C=CC1=CC=CC=C1
CID7650,CCCC(=O)OCC1=CC=CC=C1
CID7651,CC(C)CC(=O)OCC1=CC=CC=C1
CID7654,CC(=O)OCCC1=CC=CC=C1
CID7655,CC(C)C(=O)OCCC1=CC=CC=C1
CID7657,C1=CC=C(C=C1)COCC2=CC=CC=C2
CID7658,CCCC(=O)OCCC1=CC=CC=C1
CID7661,CCC(=O)OCC=CC1=CC=CC=C1
CID7662,CC(C)C(=O)OCCCC1=CC=CC=C1
CID76654,C(C[C@@H](C(=O)O)N)CN.Cl
CID76662,CCC(=O)C1=CC=CO1
CID7667,C1=CC=C(C=C1)C=CBr
CID76674,CC1=CC(=CC(=C1)OC)O
CID7674,CCOC1=CC=CC=C1
CID7678,CC(=O)CC1=CC=CC=C1
CID7685,CC1=CC=C(C=C1)OC(=O)C(C)C
CID7687,CC(C)C1=CC=C(C=C1)C(C)CC=O
CID76889,C1=CC=C(C=C1)CCCCO
CID76922,C=CCCN=C=S
CID7695,CC(=O)OCC1=CC=C(C=C1)OC
CID76958,CCCCCCCC[C@@H]1[C@@H](O1)CCCCCCCCCCCC(=O)O
CID76963,CC(=O)OC(C)(C)C1=CC=CC=C1
CID7702,CCCC1=CC=C(C=C1)OC
CID7704,CCCCC1CCC(=O)O1
CID7707,C1=CC=C(C=C1)CCC=O
CID7708,C1=CC=C(C=C1)COC=O
CID7710,CCCCCC1CCC(=O)O1
CID7711,C1=CC=C(C=C1)CCOC=O
CID77129,CC1=NC=CS1
CID7714,CCCCCCCC1CCC(=O)O1
CID77151,CCSSSCC
CID77153,C1CCCCCCC(=O)CCCCCC1
CID7720,CCCCC(CC)CO
CID77223,CCCCC(OCC)OCC
CID77224,CCCCCC(OCC)OCC
CID77225,CCCC(OCC)OCC
CID77226,C1CCCCCCCCC(=O)CCCCCCC1
CID7725,CC1=CC=C(C=C1)C=O
CID77255,CCCCCCCCCCCC(=O)OCCC
CID7728,CCC1=CN=C(C=C1)C
CID77289,CCCCCCCCSC
CID7731,CC1=CC=C(C=C1)OC
CID7733,CC(C)COC(=O)CCC1=CC=CO1
CID77366,CC(C)COC(=O)CCC(=O)C
CID7738,COC1=CC=C(C=C1)CO
CID7742,CCCC1CCC(=O)O1
CID7745,CCCC(C)CO
CID7749,CCC(=O)OCC
CID77544,CCOC(=O)COC
CID77547,CCOC(=O)C1=CC(=C(C=C1)O)O
CID7755,CCC(C)CC(=O)O
CID7757,CC(=O)CC(=O)OC
CID7758,CCC(C)OC(=O)C
CID7761,CCOC(=O)CC(=O)OCC
CID77610,CC1=CC=CC=C1OC2=CC=CC=C2
CID7762,CCCC(=O)OCC
CID7765,CCOC(C)OCC
CID77652,CC1=CC=CC=C1SSC2=CC=CC=C2C
CID7766,CCOC(=O)OCC
CID7768,C1CCC(=O)NCC1
CID7770,CCCC(=O)OCCC
CID7771,CC1=CC(=C(C=C1)O)C
CID7772,CCC(=O)OCCC(C)C
CID77743,CSCCCN
CID7775,CCCCCC(=O)OCC(C)C
CID77775,C(C=O)S
CID77777,COC1=CC=CC=C1OCC=C
CID7778,CC(CCC=C(C)C)CCOC=O
CID7781,CCC(=O)OCCC(C)CCCC(=C)C
CID77837,CC1=CN=C(S1)C
CID77840,C=CC1=NC=CN=C1
CID77845,CCCCCCCCC1=CC=CO1
CID778574,CC(C)COC(=O)/C=C/C1=CC=CC=C1
CID7788,CCCCCCCCCCCCCCCCCC(=O)OCCOCCO
CID7790,CCCOC(=O)CCCCC(=O)OCCC
CID77907,CCCC1=CC=CO1
CID7792,CC(C)CCCC(C)CCO
CID7793,C[C@@H](CCC=C(C)C)CCO
CID77932,CC(C)SSC(C)C
CID7794,CC(CCC=C(C)C)CC=O
CID7795,CCCC(=O)OCCC(C)C
CID7797,CCCCCCC(=O)OCC
CID7798,CCCC(=O)OC(=O)CCC
CID7799,CCCCCCCC(=O)OCC
CID7800,CCCCCCCCCCCC(=O)OCC
CID7802,CCCCC(=O)CC
CID7803,CCCOC(=O)CC
CID78052,CCCC[C@@H](CC)C(=O)O
CID78062915,CC1(CC(C=C2C13CCC(C3)C2(C)C)OC)C
CID78067,CCCCCCCC1OCCO1
CID78067165,CCC(C(=O)OCC)OC(=O)C
CID78120,CCCCCCN=C=S
CID78122470,CCC=CCCCC1CCCC(=O)O1
CID78122596,CCC(C)C=C(CSC)C=O
CID78126,C1=CC=C(C=C1)CCS
CID78151,CCC(C)N=C=S
CID78160,CSCCCCN=C=S
CID78199,CCOC(=O)CSC
CID7820,COC(=O)CCC(=O)OC
CID7822,CCC(C)CC(=O)CC
CID78236,CCCCCC(=O)CCC
CID7824,CCCCCC(=O)OC
CID78245,CCCCCC=CC=CC(=O)OC
CID78252,CC1=CC=C(C=C1)CS
CID7826,CCCCCCC(=O)OC
CID7829,COC(=O)CCCCCCCCC(=O)OC
CID78405,CCCC1=CN=CC=C1
CID78435,CC1=CC(=C(C(=C1C(=O)OC)O)C)O
CID7847,C=CC=O
CID7848,CCCS
CID78484,CCCCCCOC
CID7852,CCCN
CID7858,C=CCO
CID7859,C#CCO
CID7860,C(=O)C=O
CID78612,C=CCCCCCC=C
CID78639,CCC(=O)CC(C)(C)C1=CC=CC=C1
CID78640,CC(=O)CC(C)(C)C1CCCCC1
CID7865,COC=O
CID78653,C1CCCCCC(=O)OCCC=CCCCC1
CID7870,CC(CC(C)(C)O)O
CID78738,CC(=C)C(=O)OCC[N+](C)(C)C.[Cl-]
CID78750,CCCCC1=CC=CC=N1
CID78760,CCOC1=CC=C(C=C1)OC
CID78879,CC(=C)CCOC(=O)C
CID7888,CC(CCCC(C)(C)O)CC=O
CID78903,CC(=O)OC1(CCCCC1)C#C
CID78925,CSCCO
CID78933,CCCCCCCCCCCCOCCOCCOCCOCCO
CID7894,CC(C)CCN
CID78941,CCCCC(=O)OC1CC(CCC1C(C)C)C
CID78949,C1C2CC(C1C=C2)C(=O)O
CID7895,CCCC(=O)C
CID7896,CC(CCO)O
CID7900,CC(COC)O
CID79023,CC1=C(C(=O)C(CC1)C(C)C)O
CID79035,CC1(C2CC3C1(C3C2)C)C
CID79036,CC1=CC(=O)C(CC1)C(=C)C
CID79049,CCC(C)OC=O
CID79050,CCCCCCCCCCCCCC(=O)OCC(CO)O
CID79064,CC(=O)OCC1C(C(C(C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C
CID79065,CCC(C(=O)C)C(=O)OCC
CID79086,CC(C)CCN=C=S
CID79089,CC1=CSC=C1C
CID7909,CC(C)CC(=O)C
CID79098,COC1CCC(O1)OC
CID791,CCC(C)C(C(=O)O)N
CID7910,CC(C)CC(C)O
CID79117,CCCCOC(C)OCCCC
CID79148,C(CCS)CS
CID7915,CC(C)OC(=O)C
CID7916,CC(=C)OC(=O)C
CID7918,CC(=O)OC(=O)C
CID79187,CCCCCCCCC(=O)OCCCCCCCC
CID7921,CC1CCC(=O)O1
CID7924,CC1COC(=O)O1
CID79240,CCCCOCCC1=CC=CC=C1
CID79248,CCCC(=O)C1=CC=CS1
CID79298,CCCCOC(=O)C1=CC(=C(C=C1)O)OC
CID79310,COCC1=CC=C(C=C1)O
CID7936,CC1=CC(=NC=C1)C
CID7937,CC1=NC(=CC=C1)C
CID7938,CC1=CN=CC(=N1)C
CID79406,COC1=CC=C(C=C1)CCCO
CID79409,CC1(COC(OC1)(C)C2=CC=CC=C2)C
CID7943,COC(=O)CC(=O)OC
CID7945,CCOC(=O)CC(C)C
CID79457,CC(C)COC(=O)CCCCCCCCC=C
CID7948,CC1=CC(=CC(=C1)O)C
CID79487,CC(C)COC(=O)COC1=CC=CC=C1
CID79509,CC(CO)C1CCCCC1
CID7953,CC1=CC(=NC(=C1)C)C
CID79541,CCCCCCCCCCOC=O
CID79544,CCCCCCCOC(=O)CCCC
CID79546,CCCCC(=O)OCCCC1=CC=CC=C1
CID79547,CCCCCCCCCOC(=O)C1=CC=CC=C1
CID79552,CCCCCCC(=O)OCCC1=CC=CC=C1
CID79554,CCCCCCC(=O)OCC1=CC=CC=C1
CID79555,CCCCCCCCCCOC(=O)C(C)C
CID7957,CC(C)CC(CC(C)C)O
CID7958,CC(C)CC(=O)CC(C)C
CID79581,CCCCCCCCCCCOC(=O)CCC
CID79582,CCCCCCCC(=O)OCC(C)C
CID7959,CC(C)CC(C)OC(=O)C
CID7963,CC1=CC=NC=C1
CID7966,C1CCC(CC1)O
CID7967,C1CCC(=O)CC1
CID7969,C1=CC=C(C=C1)S
CID7970,CC1=CN=CC=C1
CID79735,CCC(=O)C1=CC(=C(C(=C1)OC)O)OC
CID79738,COC1=CC=CC(=C1OC)CO
CID7974,CC1CCCCN1
CID7975,CC1=CC=CC=N1
CID79753,CC(C)COC(C)OCC(C)C
CID7976,CC1=NC=CN=C1
CID79782,COC1=CC=C(C=C1)CC=O
CID798,C1=CC=C2C(=C1)C=CN2
CID79803,C1CC=NC1
CID7981,CCCCOC(=O)CC(C)C
CID79813,CCCCOC1=CC=C(C=C1)C=O
CID79828,CSSSSC
CID7983,CCCCOC(=O)CCC
CID7984,C1CCCCCCCC(=O)OCCCCCCC1
CID7986,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
CID7989,CC(=O)CCC=C
CID7991,CCCCC(=O)O
CID79911,CC1=C(SC=C1)C=O
CID7997,CCCOC(=O)C
CID79990,CCC1=CC(=C(C=C1)OC)OC
CID80018,CCCCCC(C)OC(=O)C
CID80024,CSC(=O)C1=CC=CC=C1
CID80046,CC(C)SSSC(C)C
CID8007,CCCCN
CID80080,CCCCCC[C@@H](C)O
CID8012,CCCCS
CID8013,C(CS)CS
CID8020,COCOC
CID80208,C1=CC=C(C=C1)CC[N+](=O)[O-]
CID8021,CCNCC
CID8025,CCOC=O
CID8026,CCON=O
CID8027,C1=CNC=C1
CID80284,CC(C)CSSCC(C)C
CID8029,C1=COC=C1
CID8029780,CC(=C)[C@H]1CC[C@@]2([C@H](C1)O2)C
CID8030,C1=CSC=C1
CID8034,CC(C)CCC(=O)C
CID80345,CCOC1=CC=C(C=C1)CO
CID8035,CC(=O)CCC(=O)C
CID80353,CC(=O)OC1CCCCCCCCCCC1
CID80354,CCCCCCCCCCCCOC(=O)CC
CID8038,CC(C)COC(=O)C
CID80388,CCCCCC(=O)OC1CCCCC1
CID80407,COC1=CC=C(C=C1)CS
CID80408,C1=CSC(=C1)CS
CID8042,CCCCCCCCCCCCCC(=O)OC(C)C
CID80454,CC(C)C(=O)OCC1=CC=CO1
CID80455,CCOCC1=CC=CO1
CID8047,CCCCCCCCCCCCCC(=O)OCCCC
CID8048,CCCCCCCCCC(=O)OCC
CID8049,CCOC(=O)CCCCCCCCC(=O)OCC
CID8050,CCCCCCCCCC(=O)OC
CID8051,CCCCCC(=O)C
CID8052,CC(C)CCOC=O
CID80584,CCOC(CC1=CC=CC=C1)OCC
CID80585,CCC(CC)C(=O)OCCC1=CC=CC=C1
CID8060,CCCCCN
CID80606,CCCCC(=O)OCC=C
CID8063,CCCCC=O
CID8067,CCCCCS
CID8071,COCCOC
CID8073,CCCOC=O
CID8075,CCSCCO
CID8077,CCSSCC
CID8078,C1CCCCC1
CID80790,CC1=C(C=C(C=C1)C(C)C)OC
CID80792,CC1=C(C=C(C=C1)C(C)C)OC(=O)C
CID80800,CCCCCOCC1=CC=CC=C1
CID8082,C1CCNCC1
CID80865,CCOC(=O)CC1(OCCO1)C
CID8087,CC(COCC(C)O)O
CID8090,CCCCCCCCCCCCCCCC(=O)OCCCC
CID8091,CCCCCCCC(=O)OC
CID8092,CCCCCC#CC(=O)OC
CID8093,CCCCCCC(=O)C
CID8094,CCCCCCC(=O)O
CID8095,CCOCCOC(=O)C
CID80960,CCCCCCCCC(=O)OCC1=CC=CC=C1
CID81006,CCCCCCCCC(=O)OCCC
CID8102,CCCCCCN
CID8103,CCCCCCO
CID81040,CCCCOC(=O)C1CCCCC1
CID81045,CCCCCCCCC(=O)OCCCCCC
CID8106,CCCCCCS
CID81102,CCCCCC(=O)OCC1=CC=C(C=C1)OC
CID8113,C(CO)NCCO
CID8116,C=CCOCCO
CID8117,C(COCCO)O
CID8118,CCCSCCC
CID8121,CC(=O)OCCOC(=O)C
CID8122,CCCCCCCCCCCCCCCCCC(=O)OCC
CID81221,CC1=CC(=C(C=C1)OC)C
CID81258,CC1=CC=C(C=C1)OCCOC(=O)C
CID81263,C[C@@H](CCCC(=C)C)CCO
CID8129,CCCCCCCO
CID8130,CCCCCCC=O
CID8133,CCCCOCCO
CID8134,COCCOCCO
CID81359,CC(=O)CCC(=O)OCC1=CC=CC=C1
CID8137,CCCCCCC#CC(=O)OC
CID8138,COC(=O)CCCCCCCCC=C
CID8139,CCCCCCCCCCCC(=O)OC
CID81414,CC(=O)OCCCCCOC(=O)C
CID8144,CCCCCCCCS
CID8146,CCOCCOCCO
CID81464,CCCCCCCOC(=O)CCCCC
CID8154,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-]
CID81572,CC(=CCCC(=CCOC(CC1=CC=CC=C1)OCC=C(C)CCC=C(C)C)C)C
CID81573,CCC(=O)OC(C)(CCC=C(C)CCC=C(C)C)C=C
CID8158,CCCCCCCCC(=O)O
CID8159,CCCCCCCOC(=O)C
CID81591,CCCCCCCOC(=O)C1=CC=CC=C1
CID8160,CCCCOCCOC(=O)C
CID8163,CCCCCCCCCC(=O)C
CID8164,CCCCCCCCOC(=O)C
CID81659,CCSCCC(=O)O
CID8167,CCCCCCCCCCOC(=O)C
CID8169,CCCCCCCOC=O
CID81739,CC(=O)OCCC(=C)C1=CC=CC=C1
CID8174,CCCCCCCCCCO
CID8175,CCCCCCCCCC=O
CID8176,CCCCCCCCOC=O
CID81784,CCOC(=O)C1=CC=CC=C1OC
CID8180,CCCCCCCCCCC(=O)O
CID8181,CCCCCCCCCCCCCCCC(=O)OC
CID8182,CCCCCCCCCCCC
CID8183,CCCCCCCCCCC=C
CID81834,CCCCCCCC=CC(=O)OC
CID8184,CCCCCCCCCCCO
CID8185,C=CCCCCCCCCCO
CID8186,CCCCCCCCCCC=O
CID8187,C=CCCCCCCCCC=O
CID81887,CCC(CC)C1=CC=CC=N1
CID81894,CCCC(=O)OCCCC1=CC=CC=C1
CID81898,CC(=O)CC(C)(C)C1=CC=CC=C1
CID8191,CCCCCSSCCCCC
CID8193,CCCCCCCCCCCCO
CID8194,CCCCCCCCCCCC=O
CID8195,CCCCCCCCCCCCS
CID81964,CCCCC(=O)OCCC1=CC=CC=C1
CID8201,CCCCCCCCCCCCCCCCCC(=O)OC
CID8205,CCCCCCCCCCCCOC(=O)C
CID8207,CCCCCCCCCCCCCO
CID8209,CCCCCCCCCCCCCCO
CID82202,C1=CSC=C1S
CID8221,CCCCCCCCCCCCCCCCCCO
CID8222,CCCCCCCCCCCCCCCCCCCC
CID82227,CC1=CC[C@@H]2C[C@H]1C2(C)C
CID82229,C[C@@]12CC[C@@H](C1)C(C2=O)(C)C
CID82336,CN(C)C1=CC=CC=C1C(=O)OC
CID82397,C1=CC=C(C=C1)CCOC(=O)CCO
CID82493,CC(C)CC(CC(C)C)OC(=O)C
CID82511,CCCCCCCC(=O)OCC1=CC=CC=C1
CID8254,COC
CID8257,CC(C)(C=C)O
CID82584,CCCCC(=O)OCC1=CC=CC=C1
CID82610,CCC(=O)OC1CCC(CC1)C(C)(C)C
CID82613,CCCCC(=O)OC1=CC=C(C=C1)C
CID82635,CCCCCCCCCC(=O)OCCCCCC
CID82650,CCOC(=O)CCCCCCCCCCC(=O)OCC
CID82664,CCCCOC1=CC2=CC=CC=C2C=C1
CID82674,C1CC(=O)C(=C1)O
CID82694,CCCCCCCCC#CC(=O)OCC
CID82757,CCC(=O)C1=CC=C(O1)C
CID8294,CC(=CCCC(C)(C=C)OC(=O)C)C
CID8298,CC1CC(CC(C1)(C)C)O
CID8299,CC(=O)CO
CID83035,CCCCCOC(C)OCCCCC
CID83036,CC(C)CCOC(C)OCCC(C)C
CID83043387,CCCC(CO)C(=O)OCC
CID83084,CC(C)COC(=O)C(=O)C
CID8314,CCC(C)C(=O)O
CID83268,CC(C)CCCC(C)(C)O
CID83367,CC(C)(CC1=CC=CC=C1)CO
CID83453,CC(C)CC(OCC(C)C)OCC(C)C
CID83466,CCOCCOCCC(C)C
CID8347,CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC(=O)C
CID83553,CCOC(C1=CC=CO1)OCC
CID8361,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O
CID8362,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O
CID8363,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O
CID8364,CCCCC(CC)COC(=O)C1=CC=CC=C1O
CID8365,CCOC(=O)C1=CC=CC=C1O
CID83652,CC(=O)C(=O)C1=CC=CS1
CID83653,CC1=C(SC=C1)C(=O)C
CID83655,CC1=CC=C(S1)C(=O)C
CID8369,CC1=C(C(=O)C=CO1)O
CID836904,CC(C)C(=O)OC1=CC=CC=C1OC
CID8375,CC(=O)C1=CC=CC=C1O
CID83763,CC(C)C1CCC(CC1)CO
CID83841,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(CS(=O)(=O)[O-])O
CID8400,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O
CID8405,C1=CC=C2C=NC=CC2=C1
CID8419,COC1=C(C=C(C=C1)C=O)OC
CID84216,CCCC=CC(=O)CC
CID84234,CSSC1=CC=CC=C1
CID8432,CCC(=O)OC(C)C1=CC=CC=C1
CID84328,C=CCOCCC1=CC=CC=C1
CID84338,CCCCCCCCCCCCCC(=O)OCCC
CID8434,CCOC(=O)C1=CC=C(C=C1)O
CID84372,CCCCCCCCCCCC1=NCC[N+]1(CCOCC(=O)[O-])CC(=O)[O-].[OH-].[Na+].[Na+]
CID8438,C1OC2=C(O1)C=C(C=C2)C=O
CID8439,CC=CC1=CC2=C(C=C1)OCO2
CID84398,CC=CC1=C(C=CC(=C1)C(C)C)C
CID8446,CC1=NC2=CC=CC=C2S1
CID84467,CCCCCCCC(=O)CCC
CID8452,C1CCC(=O)C1
CID8454,CN1CCCC1
CID84556,CCCC(=O)OC1=CC=C(C=C1)C
CID84559,CCCCCCCCCCCC(OC)OC
CID84614,COC1=CC=C(C=C1)C=NC2=CC=CC=C2C(=O)OC
CID8467,CCOC1=C(C=CC(=C1)C=O)O
CID8468,COC1=C(C=CC(=C1)C(=O)O)O
CID84682,CC[C@@H](C)O
CID8469,CCOC(=O)C1C(O1)C2=CC=CC=C2
CID8471,CCN(CC)CC
CID84804,CC1=CC=C(C=C1)OCCO
CID84825,CC1=C(OC=C1)CC=C(C)C
CID8499,COC1=CC=C(C=C1)C(=O)OC
CID8500,CC1=CC=C(C=C1)C(=O)C
CID85053,CCC1=NC=CS1
CID85071,CC(C)C(=O)OCC=C
CID85073,CCC1=CN=C(S1)CC
CID85224,CCCC1=NC=CN=C1C
CID85228,CCCCC1=NC=CN=C1C
CID853433,C/C=C/C1=CC(=C(C=C1)O)OC
CID85377469,CC(=C)C=COC(=O)C1=CC=CC=C1
CID85418,CCCCCCCCOC(=O)CC(=O)C
CID85423699,CCOC(=S)C=CC
CID85431481,CCCCC=COC(=O)C1=CC=C(C=C1)OC
CID85438801,CCCC=C(CC1=CC=CC=C1)C=O
CID85445514,CCCCCCCC=CO
CID85517881,CC1C(=O)C=C2C1(C=CCC2(C)C)C
CID85519,CC(=O)OCCCSC
CID85520,CCCC(=O)OCCCSC
CID85521,CCOC(CCSC)OCC
CID85522,COC(=O)CSC
CID8554,COC(=O)C1=CC=CC=C1C(=O)OC
CID85567,CC1=C[C@@H]([C@@H](CC1)C(C)C)O
CID85568,CC1=C[C@@H]([C@H](CC1)C(C)C)O
CID85644846,CCCCCCC(C=O)S
CID85652,CCCCCCCCOC(=O)CC(=O)OCCCCCCCC
CID85686435,CCCCCC=CC(=O)OCCC
CID857,CC(C)CC(C(=O)O)N
CID85704,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)O)O)O)O)O)O
CID85724,CC(=O)OC1CC2CC1C3C2CCC3
CID85730,CC1C(=O)C=C(O1)C
CID85741,CCCCC(=O)OC(C)(C)C1CCC(=CC1)C
CID85755,CC1=CCC(CC1)C(C)(C)OC
CID85803,CCOC(=O)C1CCC=CC1
CID85826,CCOC(C(C)C1=CC=CC=C1)OCC
CID85833,CC1=CCC(C1(C)C)CC#N
CID85903,CC1=CCC(CC1)C(C)CCO
CID85979,CC(CC=O)C1=CC=CC=C1
CID85994,CCCCCC(=O)OCC(CC)CCCC
CID86015,CC=CC=CCOC(=O)C(C)C
CID86043,CC(CC(=O)O)SC
CID86044,CCCCCC(C)C=O
CID86094,CCCC(=O)OCC=CC=CC
CID86114,CC1=C(C2(CC1CC2CO)C(=C)C)C
CID8615,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N
CID86194442,CCCCCCC(C(=O)OCC)OC(=O)C
CID86208,CC(CC=O)C1=CC(=CC=C1)C(=C)C
CID86209,CC(C)C1=CC(=CC=C1)C(C)CC=O
CID86250565,CCCC(C)OC(=O)C(C)O
CID86258204,CCCCC(=S)OCC
CID86278227,CCCCCCCCCCC(CCCCCC)COCC(C)OCCOC(=O)C
CID86278328,CCCCC/C=C\C/C=C\CCCCCCCC[N+](CCCOCCO)(CCOCCO)CC(CO)O.[Cl-]
CID86278356,CC(C)CCOC(CC(C)C)OCC(C)C
CID86280216,CC(C)C1=C(C=CC=N1)C(=O)C
CID8633,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2N)C(C)C
CID8635,COC(=O)C1=CC=CC=C1N
CID8655,COC1=CC(=CC(=C1O)OC)C=O
CID86558,CCC1(CC(=O)C(=C(C1C)C)C)C
CID86559,CCC1(C(C(=CC(=O)C1C)C)C)C
CID86573,CCCCCCC=CC(=O)OCC
CID86579,CCC(=O)OC1CC2CC1C3C2C=CC3
CID8658,COC1=CC=CC=C1C=O
CID86597,CC1=CCC(CC1)C(=CCC=C(C)C)C
CID866,C(CCN)CC(C(=O)O)N
CID86707,CC1C2CC(C1=O)CC2(C)C
CID86723329,CCC(C)C(=O)CC(C)S
CID86733,CC1COC(O1)CC(C)C
CID86736,CCCCCCC1CCOC1=O
CID86741,CCC(C)OC(=O)C(C)O
CID86748,CC(C)CCCC(C)(C=C)O
CID86749,CCC(C)(CCC=C(C)C)O
CID86751,CCC(C)CCCC(C)(C)O
CID86753,CC1=CCC(CC1)C(C)CO
CID86782,CCC(C)CC(CC)O
CID86783,CCC(CCC(C)C)O
CID86799,CCCCCC1COCCC1OC(=O)C
CID86834,COC(=O)C1C(O1)C2=CC=CC=C2
CID86851,CC(C)CCOC(=O)C(C)O
CID86869,CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)C)C
CID86882,CCCCCCCC=CCOC(=O)C
CID8697,CCCCC(CC)C(=O)O
CID8698,CCCCOC(=O)C1=CC=CC=C1
CID87083,CC1=CC(=CC=C1)COC(=O)C
CID87085,CC1=CC=CC=C1COC(=O)C
CID8710,CCCCCCCC1CCCC1=O
CID8712,CC1=CC=CC=C1S
